"id","name","city","district","star_rating","price_per_night","available_rooms","amenities","address"
"1683","锦江之星(世外桃源4号店)","桂林","七星区","2","163","87","免费WiFi,24小时热水,空调,电视","桂林市七星区世外桃源路400号"
"1684","碧莲银子岩花住酒店","桂林","雁山区","2","199","62","免费WiFi,24小时热水,空调,电视","桂林市雁山区银子岩路218号"
"1685","驿居(阳朔阳朔西街店)","桂林","象山区","2","220","115","免费WiFi,24小时热水,空调,电视","桂林市象山区阳朔西街路133号"
"1686","桂湖派酒店(桂林站店)","桂林","临桂区","2","105","99","免费WiFi,24小时热水,空调,电视","桂林市临桂区桂林站路145号"
"1687","桂林正阳步行街7天酒店","桂林","叠彩区","2","212","116","免费WiFi,24小时热水,空调,电视","桂林市叠彩区正阳步行街路352号"
"1688","山水世外桃源逸客栈酒店","桂林","七星区","2","168","74","免费WiFi,24小时热水,空调,电视","桂林市七星区世外桃源路92号"
"1689","宜居(山水世外桃源店)","桂林","秀峰区","2","137","44","免费WiFi,24小时热水,空调,电视","桂林市秀峰区世外桃源路306号"
"1690","海友(漓江景观店)","桂林","雁山区","2","121","50","免费WiFi,24小时热水,空调,电视","桂林市雁山区漓江路274号"
"1691","漓江城市便捷(象鼻山店)","桂林","临桂区","2","213","75","免费WiFi,24小时热水,空调,电视","桂林市临桂区象鼻山路177号"
"1692","途窝(桂林站4号店)","桂林","象山区","2","104","49","免费WiFi,24小时热水,空调,电视","桂林市象山区桂林站路168号"
"1693","桂林逸客栈(象鼻山店)","桂林","雁山区","2","164","50","免费WiFi,24小时热水,空调,电视","桂林市雁山区象鼻山路173号"
"1694","阳朔世外桃源中心尚美","桂林","秀峰区","2","131","50","免费WiFi,24小时热水,空调,电视","桂林市秀峰区世外桃源路429号"
"1695","微客(桂林两江四湖店)","桂林","雁山区","2","177","105","免费WiFi,24小时热水,空调,电视","桂林市雁山区两江四湖路277号"
"1696","轻住(漓江度假店)","桂林","七星区","2","196","95","免费WiFi,24小时热水,空调,电视","桂林市七星区漓江路141号"
"1697","贝壳(东西巷4号店)","桂林","临桂区","2","215","63","免费WiFi,24小时热水,空调,电视","桂林市临桂区东西巷路348号"
"1698","山水漓江宜居酒店","桂林","叠彩区","2","199","93","免费WiFi,24小时热水,空调,电视","桂林市叠彩区漓江路337号"
"1699","山水龙脊梯田布丁酒店","桂林","叠彩区","2","127","68","免费WiFi,24小时热水,空调,电视","桂林市叠彩区龙脊梯田路10号"
"1700","漓江阳朔西街精品骏怡","桂林","雁山区","2","190","117","免费WiFi,24小时热水,空调,电视","桂林市雁山区阳朔西街路424号"
"1701","雪山明宇豪雅(泸沽湖店)","丽江","玉龙纳西族自治县","5","2628","39","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县泸沽湖路286号"
"1702","玉龙洲际(拉市海店)","丽江","玉龙纳西族自治县","5","1301","24","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县拉市海路438号"
"1703","金陵江滨(古城木府店)","丽江","古城区","5","2330","11","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区木府路339号"
"1704","半岛(四方街旗舰店)","丽江","玉龙纳西族自治县","5","2849","21","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县四方街路156号"
"1705","皇冠假日(四方街店)","丽江","玉龙纳西族自治县","5","1362","29","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县四方街路181号"
"1706","半岛(泸沽湖4号店)","丽江","古城区","5","1641","22","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区泸沽湖路472号"
"1707","古城朗廷(泸沽湖店)","丽江","古城区","5","1574","16","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区泸沽湖路57号"
"1708","半岛(玉龙雪山4号店)","丽江","古城区","5","2121","34","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区玉龙雪山路112号"
"1709","雪山白沙古镇行政华侨城洲际","丽江","玉龙纳西族自治县","5","1112","31","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县白沙古镇路453号"
"1710","束河卓美亚(拉市海店)","丽江","玉龙纳西族自治县","5","2706","34","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县拉市海路238号"
"1711","皇冠假日(纳西玉龙雪山店)","丽江","古城区","5","693","27","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区玉龙雪山路425号"
"1712","绿地铂瑞(玉龙雪山4号店)","丽江","古城区","5","2393","23","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区玉龙雪山路97号"
"1713","六善(狮子山5号店)","丽江","古城区","5","2741","12","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区狮子山路307号"
"1714","半岛(泸沽湖2号店)","丽江","古城区","5","1361","28","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区泸沽湖路321号"
"1715","束河束河古镇首旅南苑","丽江","玉龙纳西族自治县","5","2274","27","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县束河古镇路262号"
"1716","柏悦(四方街商务店)","丽江","玉龙纳西族自治县","5","2614","39","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县四方街路365号"
"1717","玉龙玉龙雪山柏悦酒店","丽江","玉龙纳西族自治县","5","1527","28","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县玉龙雪山路237号"
"1718","明宇豪雅(狮子山商务店)","丽江","玉龙纳西族自治县","5","2569","26","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县狮子山路329号"
"1719","雪山艾美(拉市海店)","丽江","古城区","5","966","10","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市古城区拉市海路384号"
"1720","束河泸沽湖希尔顿酒店","丽江","玉龙纳西族自治县","5","2388","40","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","丽江市玉龙纳西族自治县泸沽湖路134号"
"1721","丽江中航泊悦(狮子山店)","丽江","古城区","4","411","38","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区狮子山路416号"
"1722","束河大研古城景观美爵","丽江","玉龙纳西族自治县","4","873","60","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县大研古城路333号"
"1723","丽怡(纳西束河古镇店)","丽江","古城区","4","464","30","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区束河古镇路188号"
"1724","束河诺翰(拉市海店)","丽江","古城区","4","565","36","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区拉市海路50号"
"1725","凯里亚德(束河古镇度假店)","丽江","玉龙纳西族自治县","4","616","41","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县束河古镇路152号"
"1726","丽怡(四方街1号店)","丽江","玉龙纳西族自治县","4","493","29","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县四方街路268号"
"1727","丽江黑龙潭行政美居","丽江","玉龙纳西族自治县","4","648","39","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县黑龙潭路484号"
"1728","雪山白沙古镇度假建国饭店","丽江","玉龙纳西族自治县","4","651","29","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县白沙古镇路381号"
"1729","锦江都城(古城狮子山店)","丽江","玉龙纳西族自治县","4","583","21","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县狮子山路436号"
"1730","桔子水晶(雪山白沙古镇店)","丽江","古城区","4","722","52","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区白沙古镇路382号"
"1731","纳西四方街行政岷山","丽江","古城区","4","509","57","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区四方街路437号"
"1732","玉龙世纪金源(木府店)","丽江","玉龙纳西族自治县","4","523","53","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县木府路247号"
"1733","金陵饭店(纳西泸沽湖店)","丽江","古城区","4","580","39","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区泸沽湖路106号"
"1734","全季旗舰(古城白沙古镇店)","丽江","古城区","4","860","49","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区白沙古镇路292号"
"1735","万怡(束河木府店)","丽江","古城区","4","383","45","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区木府路321号"
"1736","豪生(木府5号店)","丽江","古城区","4","431","23","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区木府路229号"
"1737","雪山黑龙潭精品绿地九龙","丽江","古城区","4","537","35","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区黑龙潭路117号"
"1738","澳斯特(古城大研古城店)","丽江","玉龙纳西族自治县","4","443","32","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县大研古城路376号"
"1739","华美达(木府店)","丽江","玉龙纳西族自治县","4","583","35","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县木府路300号"
"1740","纳西束河古镇行政雅阁","丽江","古城区","4","424","32","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市古城区束河古镇路245号"
"1741","纳西束河古镇开元名都酒店","丽江","玉龙纳西族自治县","4","570","58","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县束河古镇路250号"
"1742","雪山大研古城旗舰戴斯","丽江","玉龙纳西族自治县","4","803","32","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县大研古城路302号"
"1743","丽江澳斯特(白沙古镇店)","丽江","玉龙纳西族自治县","4","530","41","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县白沙古镇路260号"
"1744","雅阁(白沙古镇2号店)","丽江","玉龙纳西族自治县","4","699","37","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县白沙古镇路348号"
"1745","远洋(白沙古镇旗舰店)","丽江","玉龙纳西族自治县","4","849","20","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","丽江市玉龙纳西族自治县白沙古镇路164号"
"1746","纳西四方街希岸酒店","丽江","古城区","3","374","57","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市古城区四方街路345号"
"1747","雅斯特(四方街都会店)","丽江","玉龙纳西族自治县","3","229","79","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县四方街路56号"
"1748","莫林风尚(白沙古镇4号店)","丽江","玉龙纳西族自治县","3","206","73","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县白沙古镇路154号"
"1749","宜必思尚品(玉龙雪山中心店)","丽江","玉龙纳西族自治县","3","376","55","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县玉龙雪山路403号"
"1750","锦江之星品尚(狮子山4号店)","丽江","古城区","3","347","68","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市古城区狮子山路404号"
"1751","束河锐思特(白沙古镇店)","丽江","古城区","3","419","49","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市古城区白沙古镇路190号"
"1752","玉龙白玉兰(拉市海店)","丽江","玉龙纳西族自治县","3","258","57","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县拉市海路289号"
"1753","纳西逸柏(大研古城店)","丽江","玉龙纳西族自治县","3","270","71","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县大研古城路413号"
"1754","星程(白沙古镇商务店)","丽江","古城区","3","349","75","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市古城区白沙古镇路132号"
"1755","玉龙都市花园(大研古城店)","丽江","玉龙纳西族自治县","3","263","65","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县大研古城路287号"
"1756","古城狮子山尚客优品酒店","丽江","玉龙纳西族自治县","3","199","45","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县狮子山路83号"
"1757","束河四方街柏曼","丽江","玉龙纳西族自治县","3","279","74","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县四方街路492号"
"1758","古城白沙古镇非繁城品酒店","丽江","玉龙纳西族自治县","3","194","70","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县白沙古镇路176号"
"1759","雪山拉市海格盟酒店","丽江","玉龙纳西族自治县","3","300","38","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县拉市海路451号"
"1760","和颐(泸沽湖3号店)","丽江","古城区","3","326","42","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市古城区泸沽湖路288号"
"1761","纳西黑龙潭都会桔子","丽江","玉龙纳西族自治县","3","246","65","免费WiFi,餐厅,洗衣房,会议室,停车场","丽江市玉龙纳西族自治县黑龙潭路272号"
